TransactionID,AccountID,TransactionAmount,TransactionDate,TransactionType,Location,DeviceID,IP Address,MerchantID,Channel,CustomerAge,CustomerOccupation,TransactionDuration,LoginAttempts,AccountBalance
TX033724,AC00385,944.24,18-07-2022 00:00:00,Debit,Sacramento,D000292,202.194.199.70,M026,Branch,77,Retired,296,1,2042.22
TX033725,AC00009,91.11,14-08-2025 00:00:00,Debit,Atlanta,D000356,3.200.166.167,M054,Branch,21,Student,252,1,1504.99
TX033726,AC00166,282.76,08-06-2021 00:00:00,Debit,Philadelphia,D000451,27.93.195.98,M087,Online,77,Retired,101,1,2272.17
TX033727,AC00202,5.62,15-02-2025 00:00:00,Debit,Fresno,D000082,173.135.78.201,M029,Branch,40,Engineer,33,1,5434.64
TX033728,AC00462,176.51,14-02-2023 00:00:00,Credit,Portland,D000445,169.67.220.37,M021,Online,54,Doctor,118,1,9381.64
TX033729,AC00159,31.66,31-08-2025 00:00:00,Debit,San Antonio,D000432,44.67.137.125,M068,ATM,24,Student,151,1,1649.43
TX033730,AC00298,78.42,21-04-2021 00:00:00,Credit,Fort Worth,D000333,198.166.198.233,M061,Online,51,Doctor,201,1,11079.77
TX033731,AC00462,101.22,24-07-2021 00:00:00,Debit,Sacramento,D000501,38.164.132.63,M039,Branch,26,Student,131,1,416.89
TX033732,AC00351,203.62,21-05-2023 00:00:00,Debit,San Jose,D000004,77.21.150.75,M078,ATM,56,Retired,181,1,1562.39
TX033733,AC00150,124.94,24-04-2023 00:00:00,Debit,Milwaukee,D000112,219.193.239.152,M029,Branch,21,Student,153,1,359.06
TX033734,AC00350,1527.28,22-11-2020 00:00:00,Debit,Memphis,D000139,182.84.41.229,M092,Online,33,Engineer,95,1,969.06
TX033735,AC00257,599.28,28-11-2023 00:00:00,Credit,Omaha,D000078,161.168.126.136,M009,Branch,28,Student,98,1,213.36
TX033736,AC00230,67.86,08-06-2022 00:00:00,Debit,San Jose,D000547,203.174.215.229,M011,Branch,22,Student,49,1,1257.9
TX033737,AC00483,140.32,27-11-2020 00:00:00,Debit,Las Vegas,D000362,188.77.83.72,M077,Online,41,Doctor,204,1,14371.08
TX033738,AC00035,157.38,23-01-2023 00:00:00,Debit,New York,D000459,147.119.62.178,M058,Online,51,Retired,42,1,6126.5
TX033739,AC00114,27.33,09-03-2024 00:00:00,Credit,Virginia Beach,D000046,52.169.116.164,M004,Branch,80,Retired,39,1,3773.29
TX033740,AC00431,61.59,10-03-2020 00:00:00,Debit,Omaha,D000527,134.222.122.238,M028,ATM,51,Doctor,37,1,12540.18
TX033741,AC00039,144.83,10-07-2025 00:00:00,Debit,Charlotte,D000188,113.21.93.28,M099,Branch,44,Engineer,159,1,1070.47
TX033742,AC00004,137.95,31-08-2023 00:00:00,Debit,Nashville,D000405,6.234.101.35,M055,Online,74,Retired,65,1,4384.95
TX033743,AC00407,626.03,24-07-2021 00:00:00,Debit,El Paso,D000286,166.41.54.117,M034,ATM,22,Student,100,1,168.84
TX033744,AC00342,324.58,02-07-2024 00:00:00,Debit,Miami,D000621,19.20.13.234,M051,ATM,42,Engineer,122,1,844.55
TX033745,AC00181,233.99,23-01-2025 00:00:00,Debit,Chicago,D000026,82.75.200.117,M004,Online,28,Student,46,1,824.71
TX033746,AC00458,5.38,26-09-2025 00:00:00,Debit,Tucson,D000231,109.42.41.157,M071,Branch,21,Student,106,1,1285.42
TX033747,AC00383,250.02,28-09-2024 00:00:00,Debit,New York,D000099,133.63.96.21,M066,Online,53,Retired,172,1,4203.05
TX033748,AC00342,195.93,21-03-2021 00:00:00,Debit,Houston,D000105,157.164.245.130,M080,Branch,62,Retired,144,1,3582.16
TX033749,AC00149,75.97,24-12-2020 00:00:00,Debit,Las Vegas,D000472,134.247.5.188,M003,ATM,30,Engineer,162,1,9281.85
TX033750,AC00446,199.21,02-04-2021 00:00:00,Credit,Indianapolis,D000413,83.80.89.29,M025,Online,79,Retired,154,1,5169.07
TX033751,AC00284,82.9,03-04-2025 00:00:00,Debit,Memphis,D000413,66.23.166.248,M087,Branch,39,Doctor,142,1,13586.06
TX033752,AC00480,216.12,30-10-2021 00:00:00,Debit,Baltimore,D000246,214.67.148.245,M096,Online,57,Engineer,78,1,6650.71
TX033753,AC00013,71.38,25-12-2021 00:00:00,Debit,El Paso,D000037,52.1.78.30,M056,ATM,49,Engineer,178,1,9648.6
TX033754,AC00181,40.22,06-05-2025 00:00:00,Debit,Charlotte,D000536,5.74.9.122,M024,ATM,55,Doctor,37,1,1514.34
TX033755,AC00366,590.51,23-03-2021 00:00:00,Credit,Charlotte,D000603,26.105.49.129,M065,ATM,24,Student,66,1,379.82
TX033756,AC00420,219.8,10-06-2022 00:00:00,Credit,Indianapolis,D000160,6.234.101.35,M019,Branch,55,Retired,145,1,2661.3
TX033757,AC00366,114.88,11-10-2021 00:00:00,Debit,Chicago,D000493,175.230.206.232,M064,Online,70,Doctor,83,1,7037.34
TX033758,AC00268,1475.81,23-10-2021 00:00:00,Debit,Miami,D000598,34.169.232.37,M088,ATM,27,Student,20,1,1189.03
TX033759,AC00186,205.09,29-07-2023 00:00:00,Debit,Tucson,D000183,24.148.92.177,M052,ATM,29,Engineer,54,1,9834.0
TX033760,AC00203,1091.86,12-06-2024 00:00:00,Debit,Philadelphia,D000220,89.18.54.235,M051,Online,31,Doctor,55,1,9733.83
TX033761,AC00260,99.43,04-08-2021 00:00:00,Credit,Atlanta,D000507,188.205.152.176,M063,Branch,77,Retired,55,1,6647.73
TX033762,AC00291,147.43,24-03-2020 00:00:00,Debit,Albuquerque,D000575,219.98.242.240,M097,ATM,53,Engineer,68,1,7089.9
TX033763,AC00356,797.78,02-11-2023 00:00:00,Debit,Kansas City,D000137,49.174.157.140,M070,Branch,57,Doctor,72,1,9903.48
TX033764,AC00165,104.16,18-04-2023 00:00:00,Debit,San Francisco,D000687,147.114.91.132,M009,Online,60,Doctor,109,1,12002.16
TX033765,AC00261,15.88,15-12-2023 00:00:00,Debit,Atlanta,D000697,155.37.19.43,M038,ATM,57,Doctor,44,1,10971.32
TX033766,AC00295,147.93,13-09-2022 00:00:00,Debit,Mesa,D000441,155.37.19.43,M021,ATM,57,Doctor,25,1,7802.36
TX033767,AC00431,217.39,29-08-2024 00:00:00,Debit,Detroit,D000106,35.67.21.23,M038,Online,39,Doctor,88,1,14466.38
TX033768,AC00026,337.79,01-10-2023 00:00:00,Credit,San Antonio,D000278,146.69.70.214,M088,Online,26,Student,66,1,1671.66
TX033769,AC00464,79.46,18-07-2024 00:00:00,Debit,San Jose,D000236,79.227.202.117,M090,ATM,47,Doctor,192,1,13899.24
TX033770,AC00196,433.16,21-05-2024 00:00:00,Debit,Raleigh,D000039,71.93.189.160,M028,Branch,55,Retired,72,1,3473.24
TX033771,AC00268,112.97,24-12-2022 00:00:00,Debit,Los Angeles,D000309,7.105.184.86,M093,Branch,56,Retired,96,1,5516.5
TX033772,AC00202,584.88,13-12-2021 00:00:00,Debit,Jacksonville,D000643,141.241.241.128,M060,ATM,76,Retired,66,1,1831.2
TX033773,AC00202,453.37,30-06-2023 00:00:00,Credit,Sacramento,D000612,136.172.149.77,M044,Online,54,Doctor,171,1,676.1
TX033774,AC00320,186.52,27-10-2023 00:00:00,Debit,San Diego,D000193,13.30.106.126,M032,Online,54,Doctor,123,1,522.39
TX033775,AC00228,1037.19,06-06-2023 00:00:00,Debit,Las Vegas,D000203,209.214.250.164,M042,Online,53,Engineer,211,1,2038.31
TX033776,AC00367,494.17,23-02-2023 00:00:00,Debit,Kansas City,D000573,17.36.132.202,M029,ATM,26,Engineer,114,1,8704.27
TX033777,AC00362,704.71,21-01-2022 00:00:00,Credit,Sacramento,D000030,161.168.126.136,M020,Online,42,Engineer,168,1,8375.16
TX033778,AC00184,104.77,20-10-2020 00:00:00,Debit,Raleigh,D000449,187.52.200.18,M068,Online,57,Doctor,48,1,10483.93
TX033779,AC00106,247.9,26-07-2022 00:00:00,Debit,Mesa,D000616,12.240.113.200,M025,ATM,25,Student,162,1,1445.53
TX033780,AC00063,430.9,16-04-2025 00:00:00,Debit,Fresno,D000039,185.23.87.107,M015,ATM,35,Doctor,235,3,12154.66
TX033781,AC00294,269.09,19-04-2024 00:00:00,Debit,Baltimore,D000050,195.237.152.198,M066,ATM,64,Doctor,125,1,8459.26
TX033782,AC00381,440.65,12-07-2024 00:00:00,Debit,Phoenix,D000540,132.127.5.187,M018,ATM,34,Engineer,105,1,2000.6
TX033783,AC00209,431.54,03-06-2024 00:00:00,Debit,Fresno,D000273,6.204.110.7,M049,Branch,51,Retired,131,1,2116.36
TX033784,AC00279,16.3,13-07-2025 00:00:00,Debit,Oklahoma City,D000606,96.24.89.146,M018,Branch,69,Doctor,11,4,8384.85
TX033785,AC00054,139.64,10-05-2021 00:00:00,Debit,Fresno,D000207,82.51.236.134,M084,Branch,64,Doctor,63,1,13847.99
TX033786,AC00144,139.52,28-04-2024 00:00:00,Debit,Atlanta,D000417,162.58.247.55,M071,Online,25,Student,177,1,783.83
TX033787,AC00257,336.82,01-06-2020 00:00:00,Debit,Denver,D000184,6.44.165.160,M025,Online,56,Engineer,179,1,8171.26
TX033788,AC00423,1947.82,20-06-2021 00:00:00,Debit,Portland,D000191,207.157.126.125,M033,ATM,30,Doctor,161,1,11090.24
TX033789,AC00114,279.74,05-03-2020 00:00:00,Debit,San Antonio,D000224,81.102.230.41,M021,Online,29,Doctor,177,1,9409.43
TX033790,AC00107,1795.8,01-08-2022 00:00:00,Debit,San Antonio,D000436,62.27.235.199,M082,Online,55,Engineer,238,1,2235.7
TX033791,AC00220,65.24,04-11-2020 00:00:00,Debit,Columbus,D000081,163.129.70.210,M093,ATM,18,Student,199,1,8086.04
TX033792,AC00170,107.11,28-04-2022 00:00:00,Debit,Omaha,D000092,193.190.29.63,M078,Branch,38,Engineer,152,1,5771.4
TX033793,AC00068,283.95,22-10-2020 00:00:00,Debit,Oklahoma City,D000551,14.200.197.126,M083,Online,26,Student,100,1,914.28
TX033794,AC00431,384.03,19-03-2020 00:00:00,Debit,Virginia Beach,D000043,192.95.36.246,M089,Branch,78,Retired,126,1,2300.53
TX033795,AC00337,694.55,12-11-2022 00:00:00,Debit,San Diego,D000678,172.111.76.65,M056,Online,27,Engineer,36,1,7868.19
TX033796,AC00319,256.67,18-06-2022 00:00:00,Debit,Memphis,D000057,8.243.4.138,M046,ATM,45,Engineer,60,1,1338.95
TX033797,AC00253,722.06,03-07-2022 00:00:00,Debit,San Francisco,D000413,179.132.235.182,M028,ATM,69,Retired,90,1,6164.65
TX033798,AC00242,38.95,27-01-2022 00:00:00,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44
TX033799,AC00498,684.58,16-06-2022 00:00:00,Debit,Detroit,D000665,94.227.164.192,M044,Online,60,Engineer,114,1,3927.69
TX033800,AC00050,287.43,09-01-2020 00:00:00,Debit,Dallas,D000287,54.252.249.33,M046,Branch,23,Student,136,1,558.99
TX033801,AC00257,588.34,13-11-2022 00:00:00,Credit,Omaha,D000078,161.168.126.136,M009,Branch,28,Student,98,1,213.36
TX033802,AC00324,210.41,30-01-2025 00:00:00,Debit,El Paso,D000599,97.4.209.133,M008,ATM,21,Student,74,1,187.9
TX033803,AC00465,38.31,01-11-2020 00:00:00,Credit,Dallas,D000203,44.73.3.217,M016,ATM,36,Doctor,269,1,14304.38
TX033804,AC00357,52.19,11-11-2020 00:00:00,Credit,Philadelphia,D000434,190.92.63.219,M100,Branch,23,Student,34,1,1131.42
TX033805,AC00069,588.27,05-09-2024 00:00:00,Debit,Albuquerque,D000321,112.86.148.212,M029,Online,44,Doctor,26,1,10517.47
TX033806,AC00010,864.75,03-01-2023 00:00:00,Debit,Phoenix,D000430,115.30.82.168,M040,ATM,41,Doctor,273,1,14576.47
TX033807,AC00456,309.95,17-07-2021 00:00:00,Credit,Denver,D000673,6.44.165.160,M097,Branch,69,Doctor,292,1,624.09
TX033808,AC00302,832.53,16-09-2024 00:00:00,Debit,Houston,D000381,77.21.150.75,M009,Branch,24,Student,161,1,9297.5
TX033809,AC00131,98.88,13-12-2021 00:00:00,Credit,Houston,D000101,194.29.57.163,M039,Online,50,Engineer,287,1,5245.93
TX033810,AC00154,366.39,18-08-2023 00:00:00,Debit,San Diego,D000444,49.31.186.82,M057,ATM,60,Retired,98,1,6810.94
TX033811,AC00367,30.02,03-05-2023 00:00:00,Credit,Miami,D000587,35.67.21.23,M091,Online,59,Doctor,20,1,8334.47
TX033812,AC00443,686.0,06-01-2021 00:00:00,Debit,Fort Worth,D000075,190.251.45.32,M035,Branch,29,Doctor,76,1,6258.63
TX033813,AC00409,590.06,12-07-2024 00:00:00,Debit,Houston,D000283,189.248.139.91,M075,ATM,72,Retired,101,1,2940.04
TX033814,AC00239,120.98,17-09-2023 00:00:00,Credit,Baltimore,D000170,172.111.76.65,M070,Online,31,Doctor,10,1,6852.16
TX033815,AC00202,150.04,02-04-2021 00:00:00,Debit,Nashville,D000235,32.13.122.242,M052,ATM,21,Student,282,1,1306.91
TX033816,AC00071,115.9,18-07-2024 00:00:00,Debit,Mesa,D000597,90.111.245.138,M058,Branch,34,Engineer,22,5,319.04
TX033817,AC00465,39.17,22-09-2023 00:00:00,Credit,Dallas,D000203,44.73.3.217,M016,ATM,36,Doctor,269,1,14304.38
TX033818,AC00367,366.0,16-02-2025 00:00:00,Credit,Seattle,D000310,44.197.126.59,M082,Online,76,Retired,216,1,7147.4
TX033819,AC00293,47.35,02-12-2024 00:00:00,Debit,Fresno,D000350,34.86.220.205,M015,Online,77,Retired,282,1,5107.75
TX033820,AC00136,708.52,29-11-2021 00:00:00,Credit,Austin,D000380,167.104.180.235,M060,Online,25,Student,104,1,164.61
TX033821,AC00219,33.7,15-08-2025 00:00:00,Credit,New York,D000470,49.31.186.82,M067,Online,63,Doctor,146,1,12719.93
TX033822,AC00471,115.34,15-03-2020 00:00:00,Credit,Sacramento,D000244,171.101.134.74,M062,Branch,52,Engineer,243,1,7365.28
TX033823,AC00329,256.95,02-01-2022 00:00:00,Debit,Austin,D000433,162.151.179.167,M045,Online,72,Retired,292,1,7320.61
TX033824,AC00341,177.84,25-08-2023 00:00:00,Debit,El Paso,D000474,72.128.135.172,M034,ATM,36,Engineer,283,1,8700.8
TX033825,AC00417,50.86,18-03-2023 00:00:00,Credit,Los Angeles,D000215,221.206.44.63,M019,Branch,46,Engineer,199,1,8992.25
TX033826,AC00415,66.59,09-05-2021 00:00:00,Debit,Detroit,D000191,22.196.202.183,M042,Branch,69,Doctor,280,2,12072.11
TX033827,AC00456,55.2,13-03-2021 00:00:00,Credit,Philadelphia,D000199,101.223.82.253,M072,ATM,54,Engineer,137,3,6229.36
TX033828,AC00095,782.58,07-09-2024 00:00:00,Credit,Chicago,D000559,5.252.94.135,M071,Online,66,Retired,96,1,4253.18
TX033829,AC00384,376.44,04-04-2025 00:00:00,Debit,Charlotte,D000407,62.27.235.199,M099,Online,26,Student,90,1,1769.06
TX033830,AC00395,193.05,30-01-2024 00:00:00,Credit,Indianapolis,D000684,125.89.163.224,M040,Branch,32,Engineer,103,1,977.01
TX033831,AC00166,385.61,08-03-2023 00:00:00,Debit,Los Angeles,D000404,1.198.76.182,M031,Branch,43,Engineer,251,1,8208.54
TX033832,AC00434,28.98,21-08-2024 00:00:00,Debit,San Antonio,D000451,218.54.207.160,M008,Online,73,Retired,129,1,1229.32
TX033833,AC00253,20.07,10-06-2021 00:00:00,Debit,Chicago,D000293,164.75.163.220,M018,ATM,72,Retired,171,1,7145.67
TX033834,AC00225,588.65,21-10-2025 00:00:00,Debit,Jacksonville,D000252,88.55.149.101,M028,Branch,56,Engineer,213,3,9404.63
TX033835,AC00063,423.86,30-09-2020 00:00:00,Debit,Fresno,D000039,185.23.87.107,M015,ATM,35,Doctor,235,3,12154.66
TX033836,AC00083,2.06,05-07-2023 00:00:00,Credit,Detroit,D000271,112.86.148.212,M012,ATM,33,Engineer,28,1,3012.31
TX033837,AC00090,47.95,17-01-2022 00:00:00,Debit,Las Vegas,D000268,52.1.78.30,M055,Branch,65,Retired,164,1,1519.38
TX033838,AC00078,18.11,05-06-2025 00:00:00,Debit,Omaha,D000660,205.45.234.42,M022,Online,79,Retired,165,1,7591.13
TX033839,AC00032,51.18,20-06-2021 00:00:00,Credit,San Francisco,D000088,154.138.163.229,M016,Branch,28,Student,96,1,105.01
TX033840,AC00366,118.61,08-11-2023 00:00:00,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,28,Engineer,139,1,9808.97
TX033841,AC00403,28.28,08-12-2020 00:00:00,Debit,Atlanta,D000082,193.108.17.115,M070,ATM,29,Doctor,96,1,10668.24
TX033842,AC00301,22.82,02-02-2021 00:00:00,Credit,Miami,D000573,156.96.135.18,M064,Branch,21,Student,122,1,269.01
TX033843,AC00498,5.49,01-07-2022 00:00:00,Credit,Los Angeles,D000236,85.240.254.83,M098,Branch,23,Student,254,1,1117.97
TX033844,AC00069,177.67,18-10-2024 00:00:00,Credit,Indianapolis,D000500,92.214.76.157,M020,Branch,67,Retired,291,1,2796.24
TX033845,AC00427,45.06,01-09-2021 00:00:00,Debit,Austin,D000443,81.67.222.238,M009,Branch,22,Student,69,1,3363.23
TX033846,AC00399,281.52,29-02-2024 00:00:00,Debit,El Paso,D000086,165.35.58.173,M006,Online,44,Doctor,51,1,7895.54
TX033847,AC00250,865.66,06-06-2023 00:00:00,Credit,Colorado Springs,D000692,23.163.145.195,M014,Branch,20,Student,68,1,1236.76
TX033848,AC00093,228.15,13-11-2025 00:00:00,Debit,Mesa,D000401,59.132.247.252,M003,Online,19,Student,179,1,162.53
TX033849,AC00191,80.13,21-10-2021 00:00:00,Debit,Miami,D000182,138.210.196.19,M026,Branch,27,Engineer,291,4,6704.76
TX033850,AC00500,152.95,17-06-2021 00:00:00,Debit,Charlotte,D000168,11.167.243.171,M099,ATM,51,Doctor,102,1,14453.35
TX033851,AC00449,94.33,01-06-2025 00:00:00,Debit,Mesa,D000005,193.190.29.63,M031,Online,28,Student,148,1,580.66
TX033852,AC00076,406.39,31-12-2021 00:00:00,Credit,Portland,D000069,40.244.94.218,M080,Online,21,Student,92,1,1560.45
TX033853,AC00099,243.3,15-04-2021 00:00:00,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7
TX033854,AC00298,10.09,05-12-2024 00:00:00,Debit,Kansas City,D000137,1.238.163.61,M019,ATM,55,Retired,30,1,2472.99
TX033855,AC00032,573.07,16-11-2024 00:00:00,Debit,Tucson,D000032,147.114.91.132,M093,Branch,57,Engineer,135,1,7310.83
TX033856,AC00300,184.78,17-05-2020 00:00:00,Debit,Oklahoma City,D000421,189.198.67.252,M004,ATM,58,Retired,244,1,2626.63
TX033857,AC00457,115.77,19-02-2025 00:00:00,Debit,Chicago,D000674,77.208.193.198,M015,ATM,52,Retired,140,1,5878.89
TX033858,AC00261,7.17,19-10-2023 00:00:00,Debit,Houston,D000011,156.96.135.18,M076,Online,67,Retired,105,1,2923.83
TX033859,AC00471,415.45,03-09-2021 00:00:00,Debit,San Jose,D000339,73.108.76.238,M014,Online,67,Doctor,103,1,12031.14
TX033860,AC00251,844.97,19-03-2023 00:00:00,Credit,Tucson,D000058,117.67.192.211,M006,Online,53,Retired,129,1,2342.64
TX033861,AC00113,183.95,07-06-2021 00:00:00,Debit,San Francisco,D000078,98.255.160.110,M015,ATM,19,Student,36,1,1127.08
TX033862,AC00179,959.1,05-01-2021 00:00:00,Debit,Austin,D000345,147.119.62.178,M030,Online,61,Doctor,158,1,13538.14
TX033863,AC00483,233.97,17-10-2020 00:00:00,Debit,Washington,D000631,198.166.198.233,M085,Branch,26,Student,68,1,566.83
TX033864,AC00347,138.64,27-12-2020 00:00:00,Debit,Omaha,D000553,195.226.203.234,M069,ATM,27,Student,83,1,1000.35
TX033865,AC00041,134.47,01-07-2023 00:00:00,Debit,Charlotte,D000037,85.239.236.80,M025,Branch,27,Student,171,1,129.29
TX033866,AC00409,75.69,10-11-2024 00:00:00,Credit,Albuquerque,D000644,181.223.246.123,M087,Online,34,Doctor,189,1,14765.41
TX033867,AC00398,193.78,02-12-2022 00:00:00,Debit,Colorado Springs,D000379,147.125.143.41,M091,Branch,26,Student,169,1,1040.25
TX033868,AC00193,428.07,03-02-2020 00:00:00,Debit,Mesa,D000282,216.151.64.40,M099,Branch,30,Engineer,105,1,7334.08
TX033869,AC00150,465.42,28-07-2022 00:00:00,Debit,Tucson,D000642,180.224.54.115,M002,Branch,57,Doctor,127,1,12470.62
TX033870,AC00429,209.06,25-06-2024 00:00:00,Debit,Indianapolis,D000545,60.197.167.40,M084,ATM,43,Engineer,285,1,7574.45
TX033871,AC00242,41.19,04-01-2025 00:00:00,Debit,Indianapolis,D000047,5.252.94.135,M051,ATM,57,Doctor,182,1,259.44
TX033872,AC00118,83.91,25-05-2024 00:00:00,Debit,San Diego,D000109,160.65.101.37,M020,ATM,51,Retired,48,1,4597.57
TX033873,AC00076,65.47,20-03-2022 00:00:00,Debit,Sacramento,D000125,112.222.0.29,M085,ATM,26,Student,86,1,5705.4
TX033874,AC00424,240.06,25-11-2023 00:00:00,Debit,Colorado Springs,D000029,145.1.251.175,M032,Online,46,Engineer,24,1,8356.88
TX033875,AC00175,1.8,29-05-2020 00:00:00,Debit,Washington,D000165,30.229.179.194,M014,ATM,65,Retired,147,1,7287.94
TX033876,AC00237,589.48,16-06-2022 00:00:00,Debit,San Jose,D000248,197.162.55.147,M044,Online,29,Doctor,140,3,9791.74
TX033877,AC00456,291.96,22-03-2023 00:00:00,Credit,Dallas,D000311,198.73.211.114,M075,Branch,68,Retired,61,1,4638.37
TX033878,AC00475,80.95,03-03-2020 00:00:00,Debit,Washington,D000514,100.4.40.132,M074,ATM,66,Retired,166,1,2173.76
TX033879,AC00030,253.46,01-02-2020 00:00:00,Debit,Tucson,D000502,189.20.224.220,M023,ATM,57,Retired,178,1,2561.67
TX033880,AC00148,367.68,23-10-2024 00:00:00,Debit,Oklahoma City,D000483,210.160.90.52,M052,ATM,62,Doctor,181,1,10862.99
TX033881,AC00332,126.68,27-04-2021 00:00:00,Debit,Oklahoma City,D000082,49.20.211.229,M015,ATM,72,Retired,90,1,3319.76
TX033882,AC00176,1.21,02-10-2020 00:00:00,Debit,Atlanta,D000369,96.115.67.230,M039,Branch,55,Retired,196,1,7542.74
TX033883,AC00304,70.57,21-07-2023 00:00:00,Debit,Houston,D000402,193.217.248.188,M070,ATM,56,Retired,101,1,2833.12
TX033884,AC00097,0.29,07-09-2021 00:00:00,Debit,Oklahoma City,D000239,60.197.167.40,M090,Online,20,Student,173,1,1833.67
TX033885,AC00451,751.3,16-11-2025 00:00:00,Credit,Indianapolis,D000256,72.192.101.196,M084,Online,19,Student,109,1,1024.19
TX033886,AC00020,642.44,06-09-2025 00:00:00,Debit,Detroit,D000238,38.210.156.148,M017,Branch,28,Student,48,1,117.98
TX033887,AC00029,398.9,11-12-2024 00:00:00,Credit,Omaha,D000274,101.223.82.253,M019,ATM,64,Doctor,61,1,7095.88
TX033888,AC00040,245.61,23-10-2021 00:00:00,Debit,Omaha,D000315,149.46.124.220,M060,ATM,67,Doctor,116,1,9598.43
TX033889,AC00419,434.17,02-04-2025 00:00:00,Debit,Chicago,D000250,191.91.45.159,M017,Online,29,Engineer,103,1,8994.67
TX033890,AC00034,72.15,13-07-2021 00:00:00,Debit,Boston,D000066,89.18.54.235,M083,Online,29,Doctor,72,1,1305.56
TX033891,AC00054,65.82,09-06-2021 00:00:00,Debit,Detroit,D000538,133.63.96.21,M073,Online,59,Engineer,36,1,5925.98
TX033892,AC00401,217.36,03-11-2025 00:00:00,Credit,Boston,D000441,1.98.25.114,M013,Branch,74,Retired,110,1,4102.23
TX033893,AC00182,380.19,17-01-2024 00:00:00,Debit,Fort Worth,D000226,112.196.12.19,M053,ATM,51,Engineer,66,2,5495.3
TX033894,AC00366,113.69,07-07-2020 00:00:00,Debit,Albuquerque,D000632,190.164.160.79,M011,Online,28,Engineer,139,1,9808.97
TX033895,AC00359,18.63,27-04-2025 00:00:00,Debit,Memphis,D000184,206.168.209.111,M017,ATM,27,Student,144,1,445.21
TX033896,AC00500,132.51,18-12-2020 00:00:00,Debit,San Jose,D000219,100.137.90.188,M026,Online,59,Doctor,165,1,14852.42
TX033897,AC00425,172.54,02-02-2024 00:00:00,Debit,Indianapolis,D000438,47.167.178.158,M044,ATM,57,Retired,89,1,3728.04
TX033898,AC00244,526.94,18-08-2022 00:00:00,Debit,Detroit,D000009,24.148.92.177,M060,Online,29,Engineer,61,1,6214.54
TX033899,AC00424,118.34,08-02-2020 00:00:00,Debit,Nashville,D000406,158.135.64.240,M049,ATM,52,Retired,75,1,6118.2
TX033900,AC00363,140.4,22-09-2024 00:00:00,Debit,Chicago,D000214,49.29.37.185,M065,Branch,57,Doctor,30,1,11523.64
TX033901,AC00416,630.57,14-02-2024 00:00:00,Debit,Seattle,D000626,11.167.243.171,M083,ATM,26,Engineer,264,1,5587.44
TX033902,AC00396,1475.54,22-04-2025 00:00:00,Debit,Washington,D000569,188.124.181.12,M072,Branch,79,Retired,165,1,5674.32
TX033903,AC00018,322.28,03-09-2023 00:00:00,Debit,Sacramento,D000334,200.164.13.160,M078,Branch,61,Doctor,137,5,13054.54
TX033904,AC00083,1611.4,14-07-2024 00:00:00,Debit,San Diego,D000319,91.204.200.167,M078,Online,18,Student,62,4,859.86
TX033905,AC00373,14.13,09-06-2025 00:00:00,Credit,Oklahoma City,D000665,12.240.113.200,M076,Branch,74,Retired,290,1,5399.76
TX033906,AC00190,47.74,09-11-2025 00:00:00,Debit,Detroit,D000029,147.227.81.224,M060,Online,55,Doctor,68,1,1562.9
TX033907,AC00368,37.42,13-05-2023 00:00:00,Debit,Indianapolis,D000674,83.80.89.29,M073,ATM,67,Doctor,164,1,5692.31
TX033908,AC00133,421.03,06-02-2020 00:00:00,Debit,Tucson,D000442,19.20.13.234,M002,Branch,29,Engineer,75,1,7544.4
TX033909,AC00257,82.59,28-01-2022 00:00:00,Debit,Raleigh,D000554,202.21.120.44,M069,ATM,48,Doctor,146,1,12652.22
TX033910,AC00099,236.38,19-09-2023 00:00:00,Credit,Oklahoma City,D000380,205.69.66.135,M008,Branch,60,Retired,96,1,5790.7
TX033911,AC00213,118.41,28-08-2020 00:00:00,Credit,Atlanta,D000280,98.39.212.221,M091,Online,31,Doctor,73,1,13694.68
